rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
11,8195047,1,1,9,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | FSUB_REG_REG_REG(r3,r4,r5) | FADD_REG_REG_REG(r6,r3,r7)","r1=R20;r2=R8;c1=int:0;c2=label@340;r3=R21;r4=R13;r5=R12;r6=R16;r7=R9","benchmark_awfy_mandelbrot_noopt",287
12,500000,2,1,4,candidate,"LOAD_REG_FLOAT(r1,c1) | FCOPY_REG_REG(r2,r1) | LOAD_REG_FLOAT(r1,c1) | FCOPY_REG_REG(r3,r1)","r1=R16;c1=float@13632;r2=R13;r3=R11","benchmark_awfy_mandelbrot_noopt",238
13,250500,2,1,8,candidate,"FMULT_REG_REG_FLOAT(r1,r1,c1) | ITOF_REG_REG(r2,r3) | FDIVSUB_REG_REG_REG_FLOAT(r4,r1,r2,c2) | LOAD_REG_INT(r5,c3)","r1=R8;c1=float@12040;r2=R9;r3=R23;r4=R4;c2=float@12224;r5=R10;c3=int:0","benchmark_awfy_mandelbrot_noopt",212
14,250500,2,1,7,candidate,"ITOF_REG_REG(r1,r2) | FMULT_REG_REG_FLOAT(r1,r1,c1) | ITOF_REG_REG(r3,r4) | FDIVSUB_REG_REG_REG_FLOAT(r5,r1,r3,c2)","r1=R8;r2=R5;c1=float@12040;r3=R9;r4=R23;r5=R4;c2=float@12224","benchmark_awfy_mandelbrot_noopt",209
15,250000,1,1,5,candidate,"BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r2,c2) | FCOPY_REG_REG(r3,r2) | LOAD_REG_FLOAT(r2,c2)","c1=label@404;r1=R15;r2=R16;c2=float@13632;r3=R13","benchmark_awfy_mandelbrot_noopt",235
16,250000,1,1,6,candidate,"FCOPY_REG_REG(r1,r2) | ITOF_REG_REG(r2,r3) | FMULT_REG_REG_FLOAT(r2,r2,c1) | ITOF_REG_REG(r4,r5)","r1=R12;r2=R16;r3=R10;c1=float@12040;r4=R17;r5=R23","benchmark_awfy_mandelbrot_noopt",253
17,250000,1,1,5,candidate,"FCOPY_REG_REG(r1,r2) | LOAD_REG_FLOAT(r2,c1) | FCOPY_REG_REG(r3,r2) | ITOF_REG_REG(r2,r4)","r1=R11;r2=R16;c1=float@13632;r3=R12;r4=R10","benchmark_awfy_mandelbrot_noopt",247
18,250000,1,1,4,candidate,"FCOPY_REG_REG(r1,r2) | LOAD_REG_FLOAT(r2,c1) | FCOPY_REG_REG(r3,r2) | LOAD_REG_FLOAT(r2,c1)","r1=R13;r2=R16;c1=float@13632;r3=R11","benchmark_awfy_mandelbrot_noopt",241
19,250000,1,1,8,candidate,"FDIVSUB_REG_REG_REG_FLOAT(r1,r2,r3,c1) | LOAD_REG_INT(r4,c2) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r5,c3)","r1=R9;r2=R16;r3=R17;c1=float@15320;r4=R8;c2=int:0;r5=R18;c3=int:49","benchmark_awfy_mandelbrot_noopt",266
20,250000,1,1,7,candidate,"IADD_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r4,c1) | IEQ_REG_REG_INT(r2,r4,c2) | BRF_ID_REG(c3,r2)","r1=R1;r2=R21;r3=R8;r4=R0;c1=int:1;c2=int:8;c3=label@371","benchmark_awfy_mandelbrot_noopt",344
21,250000,1,1,7,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r4,c2) | FCOPY_REG_REG(r5,r4)","r1=R15;r2=R10;r3=R14;c1=label@404;r4=R16;c2=float@13632;r5=R13","benchmark_awfy_mandelbrot_noopt",231
22,250000,1,1,6,candidate,"ISHL_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r2,r1,r3) | IADD_REG_REG_INT(r4,r4,c1) | IEQ_REG_REG_INT(r1,r4,c2)","r1=R21;r2=R1;c1=int:1;r3=R8;r4=R0;c2=int:8","benchmark_awfy_mandelbrot_noopt",340
23,250000,1,1,7,candidate,"ITOF_REG_REG(r1,r2) | FDIVSUB_REG_REG_REG_FLOAT(r3,r4,r1,c1) | LOAD_REG_INT(r5,c2) | LOAD_REG_INT(r1,c2)","r1=R17;r2=R23;r3=R9;r4=R16;c1=float@15320;r5=R8;c2=int:0","benchmark_awfy_mandelbrot_noopt",263
24,250000,1,1,5,candidate,"LOAD_REG_FLOAT(r1,c1) | FCOPY_REG_REG(r2,r1) | ITOF_REG_REG(r1,r3) | FMULT_REG_REG_FLOAT(r1,r1,c2)","r1=R16;c1=float@13632;r2=R12;r3=R10;c2=float@12040","benchmark_awfy_mandelbrot_noopt",250
25,250000,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | IEQ_REG_REG_INT(r4,r5,c3)","r1=R18;c1=int:49;r2=R19;r3=R17;c2=label@340;r4=R20;r5=R8;c3=int:0","benchmark_awfy_mandelbrot_noopt",277
26,250000,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | IGT_REG_REG_REG(r4,r2,r3)","r1=R8;c1=int:0;r2=R17;r3=R18;c2=int:49;r4=R19","benchmark_awfy_mandelbrot_noopt",271
27,250000,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2) | BRT_ID_REG(c3,r3)","r1=R17;c1=int:0;r2=R18;c2=int:49;r3=R19;c3=label@340","benchmark_awfy_mandelbrot_noopt",274
28,99855,1,1,6,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | INC_REG(r3) | BR_ID(c3)","c1=label@336;r1=R21;r2=R8;c2=int:1;r3=R17;c3=label@280","benchmark_awfy_mandelbrot_noopt",330
29,99855,1,1,7,candidate,"FADD_REG_REG_REG(r1,r2,r3) | FGT_REG_REG_FLOAT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r4,c3)","r1=R21;r2=R13;r3=R12;c1=float@19856;c2=label@336;r4=R8;c3=int:1","benchmark_awfy_mandelbrot_noopt",322
30,99855,1,1,6,candidate,"FGT_REG_REG_FLOAT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c3) | INC_REG(r3)","r1=R21;c1=float@19856;c2=label@336;r2=R8;c3=int:1;r3=R17","benchmark_awfy_mandelbrot_noopt",326
31,31000,1,1,6,candidate,"BRF_ID_REG(c1,r1) | IXOR_REG_REG_REG(r2,r2,r3) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c2)","c1=label@371;r1=R21;r2=R2;r3=R1;c2=int:0;r4=R0","benchmark_awfy_mandelbrot_noopt",356
32,31000,1,1,7,candidate,"IADD_REG_REG_INT(r1,r1,c1) | IEQ_REG_REG_INT(r2,r1,c2) | BRF_ID_REG(c3,r2) | IXOR_REG_REG_REG(r3,r3,r4)","r1=R0;c1=int:1;r2=R21;c2=int:8;c3=label@371;r3=R2;r4=R1","benchmark_awfy_mandelbrot_noopt",348
33,31000,1,1,7,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IXOR_REG_REG_REG(r3,r3,r4) | LOAD_REG_INT(r4,c3)","r1=R21;r2=R0;c1=int:8;c2=label@371;r3=R2;r4=R1;c3=int:0","benchmark_awfy_mandelbrot_noopt",352
34,31000,1,1,5,candidate,"IXOR_REG_REG_REG(r1,r1,r2) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | BR_ID(c2)","r1=R2;r2=R1;c1=int:0;r3=R0;c2=label@400","benchmark_awfy_mandelbrot_noopt",359
35,501,2,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_REG_INT(r2,r3,c2) | IGT_REG_REG_REG(r4,r1,r2) | BRT_ID_REG(c3,r4)","r1=R5;c1=int:0;r2=R6;r3=R23;c2=int:1;r4=R7;c3=label@408","benchmark_awfy_mandelbrot_noopt",195
36,500,1,1,7,candidate,"BRF_ID_REG(c1,r1) | ISUB_REG_INT_REG(r2,c2,r3) | ISHL_REG_REG_REG(r4,r4,r2) | IXOR_REG_REG_REG(r5,r5,r4)","c1=label@400;r1=R20;r2=R19;c2=int:8;r3=R0;r4=R1;r5=R2","benchmark_awfy_mandelbrot_noopt",379
37,500,1,1,7,candidate,"BRT_ID_REG(c1,r1) | ITOF_REG_REG(r2,r3) | FMULT_REG_REG_FLOAT(r2,r2,c2) | ITOF_REG_REG(r4,r5)","c1=label@408;r1=R7;r2=R8;r3=R5;c2=float@12040;r4=R9;r5=R23","benchmark_awfy_mandelbrot_noopt",206
38,500,1,1,10,candidate,"FDIVSUB_REG_REG_REG_FLOAT(r1,r2,r3,c1) | LOAD_REG_INT(r4,c2) | ISUB_REG_REG_INT(r5,r6,c3) | IGT_REG_REG_REG(r7,r4,r5)","r1=R4;r2=R8;r3=R9;c1=float@12224;r4=R10;c2=int:0;r5=R14;r6=R23;c3=int:1;r7=R15","benchmark_awfy_mandelbrot_noopt",219
39,500,1,1,7,candidate,"IEQ_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1) | ISUB_REG_INT_REG(r3,c2,r4) | ISHL_REG_REG_REG(r5,r5,r3)","r1=R20;r2=R10;c1=label@400;r3=R19;c2=int:8;r4=R0;r5=R1","benchmark_awfy_mandelbrot_noopt",375
40,500,1,1,6,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | ITOF_REG_REG(r4,r2) | FMULT_REG_REG_FLOAT(r4,r4,c2)","r1=R7;r2=R5;r3=R6;c1=label@408;r4=R8;c2=float@12040","benchmark_awfy_mandelbrot_noopt",202
41,500,1,1,5,candidate,"ISHL_REG_REG_REG(r1,r1,r2) | IXOR_REG_REG_REG(r3,r3,r1) | LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r4,c1)","r1=R1;r2=R19;r3=R2;c1=int:0;r4=R0","benchmark_awfy_mandelbrot_noopt",386
42,500,1,1,6,candidate,"ISUB_REG_INT_REG(r1,c1,r2) | ISHL_REG_REG_REG(r3,r3,r1) | IXOR_REG_REG_REG(r4,r4,r3) | LOAD_REG_INT(r3,c2)","r1=R19;c1=int:8;r2=R0;r3=R1;r4=R2;c2=int:0","benchmark_awfy_mandelbrot_noopt",382
43,500,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IEQ_REG_REG_REG(r1,r3,r1) | BRF_ID_REG(c2,r1) | ISUB_REG_INT_REG(r4,c3,r5)","r1=R20;r2=R23;c1=int:1;r3=R10;c2=label@400;r4=R19;c3=int:8;r5=R0","benchmark_awfy_mandelbrot_noopt",371
44,500,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_REG(r3,r4,r1) | BRT_ID_REG(c2,r3) | LOAD_REG_FLOAT(r5,c3)","r1=R14;r2=R23;c1=int:1;r3=R15;r4=R10;c2=label@404;r5=R16;c3=float@13632","benchmark_awfy_mandelbrot_noopt",227
45,500,1,1,9,candidate,"ITOF_REG_REG(r1,r2) | FDIVSUB_REG_REG_REG_FLOAT(r3,r4,r1,c1) | LOAD_REG_INT(r5,c2) | ISUB_REG_REG_INT(r6,r2,c3)","r1=R9;r2=R23;r3=R4;r4=R8;c1=float@12224;r5=R10;c2=int:0;r6=R14;c3=int:1","benchmark_awfy_mandelbrot_noopt",216
46,500,1,1,5,candidate,"IXOR_REG_REG_REG(r1,r1,r2) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | INC_REG(r4)","r1=R2;r2=R1;c1=int:0;r3=R0;r4=R10","benchmark_awfy_mandelbrot_noopt",390
47,500,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | INC_REG(r3) | BR_ID(c2)","r1=R1;c1=int:0;r2=R0;r3=R10;c2=label@231","benchmark_awfy_mandelbrot_noopt",394
48,1,1,1,7,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | IEQ_REG_REG_INT(r1,r3,c3) | BRF_ID_REG(c4,r1)","c1=label@89;r1=R7;r2=R1;c2=int:191;r3=R3;c3=int:750;c4=label@99","benchmark_awfy_mandelbrot_noopt",83
49,1,1,1,6,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2) | STOI_REG(r2) | IGETUNLINK_REG_REG(r4,r2)","c1=label@39;r1=R5;r2=R6;r3=R0;c2=int:1;r4=R3","benchmark_awfy_mandelbrot_noopt",27
50,1,1,1,4,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R8;r2=R2;c1=string@8504;c2=int:0","benchmark_awfy_mandelbrot_noopt",172
51,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r1,r1,r3)","r1=R8;c1=string@7944;r2=R3;c2=string@8088;r3=R2","benchmark_awfy_mandelbrot_noopt",162
52,1,1,1,6,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINLINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R5;r2=R0;c1=int:0;c2=int:1;c3=label@39;r3=R6","benchmark_awfy_mandelbrot_noopt",19
53,1,1,1,7,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | IEQ_REG_REG_INT(r1,r2,c4)","r1=R7;r2=R3;c1=int:500;c2=label@89;r3=R1;c3=int:191;c4=int:750","benchmark_awfy_mandelbrot_noopt",79
54,1,1,1,5,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c1) | STOI_REG(r2)","r1=R5;c1=int:1;c2=label@39;r2=R6;r3=R0","benchmark_awfy_mandelbrot_noopt",23
55,1,1,1,7,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_REG(r3,r4,r1) | BRT_ID_REG(c2,r3) | ITOF_REG_REG(r5,r4)","r1=R6;r2=R23;c1=int:1;r3=R7;r4=R5;c2=label@408;r5=R8","benchmark_awfy_mandelbrot_noopt",198
56,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SAY_REG(r2) | SAY_STRING(c1)","r1=R2;r2=R8;c1=string@8504","benchmark_awfy_mandelbrot_noopt",170
57,1,1,1,5,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R3;r2=R8;c1=string@7944;c2=string@8088;r3=R2","benchmark_awfy_mandelbrot_noopt",160
58,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c3) | BRF_ID_REG(c4,r2)","r1=R3;c1=int:500;r2=R5;r3=R0;c2=int:0;c3=int:1;c4=label@39","benchmark_awfy_mandelbrot_noopt",16
59,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | IEQ_REG_REG_INT(r1,r3,c1) | BRF_ID_REG(c3,r1)","r1=R7;c1=int:1;r2=R1;c2=int:0;r3=R3;c3=label@79","benchmark_awfy_mandelbrot_noopt",62
60,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | IEQ_REG_REG_REG(r2,r3,r2) | BRF_ID_REG(c3,r2)","r1=R7;c1=int:1;r2=R6;c2=int:0;r3=R1;c3=label@128","benchmark_awfy_mandelbrot_noopt",99
61,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | ISUB_REG_REG_INT(r3,r4,c2) | IGT_REG_REG_REG(r5,r2,r3)","r1=R0;c1=int:0;r2=R5;r3=R6;r4=R23;c2=int:1;r5=R7","benchmark_awfy_mandelbrot_noopt",192
62,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | ISUB_REG_REG_INT(r4,r5,c2)","r1=R1;c1=int:0;r2=R0;r3=R5;r4=R6;r5=R23;c2=int:1","benchmark_awfy_mandelbrot_noopt",189
63,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1)","r1=R2;c1=int:0;r2=R1;r3=R0;r4=R5","benchmark_awfy_mandelbrot_noopt",186
64,1,1,1,4,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1) | ILT_REG_REG_INT(r1,r3,c1)","r1=R6;r2=R0;c1=int:1;r3=R3","benchmark_awfy_mandelbrot_noopt",30
65,1,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | COPY_REG_REG(r2,r1) | BR_ID(c5)","c1=int:18;c2=int:1;c3=label@13;r1=R10;c4=int:512;r2=R0;c5=label@16","benchmark_awfy_mandelbrot_noopt",0
66,1,1,1,6,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r1,c3) | LOAD_REG_INT(r2,c3) | LOAD_REG_INT(r3,c3)","c1=int:18;c2=int:1;r1=R2;c3=int:0;r2=R1;r3=R0","benchmark_awfy_mandelbrot_noopt",182
67,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1)","r1=R8;c1=string@8088;r2=R2","benchmark_awfy_mandelbrot_noopt",166
68,1,1,1,4,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R6;r2=R3;c1=int:1;c2=label@58","benchmark_awfy_mandelbrot_noopt",34
