rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,385000,5,1,7,candidate,"PARSEWORDS3_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r5,r1) | SCOPY_REG_REG(r6,r2) | SCOPY_REG_REG(r7,r3)","r1=R11;r2=R5;r3=R42;r4=R47;r5=R52;r6=R40;r7=R56","benchmark_rexxcps_levelb_opt",891
270,3,2,2,6,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | POSCHAR_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r1,r2,c2)","r1=R48;c1=int:1;r2=R33;c2=int:0;r3=R23;r4=R32","_typedformat",336
271,3,2,2,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R20;c1=string@28856;r2=R41;r3=R34;r4=R12;c2=int:0","_typedformat",171
272,3,3,1,4,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)","r1=R32;c1=string@11824;r2=R23;c2=string@12112","benchmark_rexxcps_levelb_opt",215
273,3,2,2,6,candidate,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | SEQ_REG_REG_STRING(r1,r2,c3) | BRT_ID_REG(c4,r1)","r1=R0;r2=R1;c1=string@975496;c2=label@76;c3=string@975536;c4=label@87","floatformat",65
274,3,2,2,8,candidate,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | SEQ_REG_REG_STRING(r3,r2,c3) | BRTF_ID_ID_REG(c4,c5,r3)","r1=R0;r2=R1;c1=string@975536;c2=label@87;r3=R11;c3=string@975576;c4=label@101;c5=label@93","floatformat",72
275,3,2,2,5,candidate,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_INT(r1,c4) | SETTP_REG_INT(r1,c4)","c1=int:2;c2=label@14;r1=R27;c3=int:256;c4=int:0","floatformat",2
276,2,1,1,9,candidate,"APPENDCHAR_REG_REG(r1,r2) | ISUB_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_INT(r6,r3,c1) | BLE_ID_REG_INT(c2,r6,c3)","r1=R56;r2=R49;r3=R60;r4=R48;r5=R55;r6=R54;c1=int:1;c2=label@875;c3=int:0","_typedformat",856
277,2,2,1,4,candidate,"APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r3) | APPEND_REG_REG(r1,r3)","r1=R32;r2=R29;c1=string@11824;r3=R23","benchmark_rexxcps_levelb_opt",212
278,2,1,1,7,candidate,"BGE_ID_REG_INT(c1,r1,c2) | POSCHAR_REG_REG_REG(r1,r2,r3) | IGTE_REG_REG_INT(r4,r1,c2) | BRF_ID_REG(c3,r4)","c1=label@232;r1=R11;c2=int:0;r2=R28;r3=R22;r4=R47;c3=label@286","_typedformat",224
279,2,1,1,5,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r2,r3,r4) | ISUB_REG_REG_REG(r1,r2,r4) | IGT_REG_REG_REG(r1,r3,r1)","c1=label@1091;r1=R60;r2=R7;r3=R31;r4=R39","_typedformat",1084
280,2,1,1,8,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r2,r3,r4) | STRCHAR_REG_REG_REG(r5,r6,r2) | ICOPY_REG_REG(r7,r2)","c1=label@1029;r1=R52;r2=R40;r3=R31;r4=R2;r5=R35;r6=R20;r7=R37","_typedformat",723
281,2,1,1,9,candidate,"BRF_ID_REG(c1,r1) | NULLN_REG_REG_REG(r2,r3,r4) | SCOPY_REG_REG(r5,r6) | LOAD_REG_STRING(r7,c2)","c1=label@886;r1=R50;r2=R49;r3=R48;r4=R57;r5=R47;r6=R20;r7=R56;c2=string@28856","_typedformat",767
282,2,1,1,8,candidate,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5) | ICOPY_REG_REG(r6,r7)","c1=label@413;r1=R47;r2=R23;r3=R40;r4=R0;r5=R1;r6=R6;r7=R33","_typedformat",403
283,2,1,1,6,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c3) | GETANDTP_REG_REG_INT(r2,r3,c2)","c1=label@44;r1=R30;c2=int:256;c3=int:0;r2=R3;r3=R27","floatformat",34
284,2,1,1,8,candidate,"BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c4)","c1=label@1074;r1=R32;r2=R22;c2=float@14240;r3=R29;c3=int:1;r4=R15;c4=int:100","benchmark_rexxcps_levelb_opt",340
285,2,1,1,5,candidate,"BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | IADD_REG_REG_REG(r1,r3,r4) | IGT_REG_REG_REG(r1,r5,r1)","r1=R60;r2=R39;r3=R31;r4=R2;r5=R21","_typedformat",950
286,2,1,1,10,candidate,"CONCAT_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_REG(r4,r5,r6) | ILT_REG_REG_INT(r7,r8,c1) | BRF_ID_REG(c2,r7)","r1=R20;r2=R5;r3=R0;r4=R21;r5=R6;r6=R1;r7=R53;r8=R31;c1=int:1;c2=label@667","_typedformat",630
287,2,1,1,5,candidate,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | SEQ_REG_REG_STRING(r3,r1,c1) | BRT_ID_REG(c2,r3)","r1=R1;r2=R26;r3=R0;c1=string@975496;c2=label@76","floatformat",60
288,2,1,1,5,candidate,"FTOS_REG(r1) | SEQ_REG_REG_STRING(r2,r1,c1) | BRT_ID_REG(c2,r2) | SEQ_REG_REG_STRING(r2,r1,c3)","r1=R1;r2=R0;c1=string@975496;c2=label@76;c3=string@975536","floatformat",63
289,2,1,1,7,candidate,"GETANDTP_REG_REG_INT(r1,r2,c1) | FCOPY_REG_REG(r3,r4) | FTOS_REG(r3) | SEQ_REG_REG_STRING(r5,r3,c2)","r1=R9;r2=R30;c1=int:256;r3=R1;r4=R26;r5=R0;c2=string@975496","floatformat",56
290,2,1,1,7,candidate,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | FCOPY_REG_REG(r5,r6) | FTOS_REG(r5)","r1=R7;r2=R29;c1=int:256;r3=R9;r4=R30;r5=R1;r6=R26","floatformat",52
291,2,1,1,9,candidate,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | GETANDTP_REG_REG_INT(r5,r6,c1) | FCOPY_REG_REG(r7,r8)","r1=R5;r2=R28;c1=int:256;r3=R7;r4=R29;r5=R9;r6=R30;r7=R1;r8=R26","floatformat",48
292,2,1,1,9,candidate,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | GETANDTP_REG_REG_INT(r5,r6,c1) | GETANDTP_REG_REG_INT(r7,r8,c1)","r1=R3;r2=R27;c1=int:256;r3=R5;r4=R28;r5=R7;r6=R29;r7=R9;r8=R30","floatformat",44
293,2,1,1,7,candidate,"IADD_REG_REG_INT(r1,r1,c1) | APPENDCHAR_REG_REG(r2,r1) | ISUB_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_INT(r6,r3,c1)","r1=R49;c1=int:1;r2=R56;r3=R60;r4=R48;r5=R55;r6=R54","_typedformat",852
294,2,1,1,9,candidate,"IADD_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r4,r1) | LOAD_REG_STRING(r5,c2) | IGT_REG_REG_INT(r6,r3,c3)","r1=R40;r2=R33;c1=int:1;r3=R1;r4=R24;r5=R0;c2=string@28856;r6=R47;c3=int:0","_typedformat",388
295,2,1,1,5,candidate,"IADD_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_REG(r4,r1,r3) | IGT_REG_REG_REG(r4,r2,r4) | BRF_ID_REG(c1,r4)","r1=R7;r2=R31;r3=R39;r4=R60;c1=label@1105","_typedformat",1087
296,2,1,1,8,candidate,"IADD_REG_REG_REG(r1,r2,r3) | STRCHAR_REG_REG_REG(r4,r5,r1) | ICOPY_REG_REG(r6,r1) | LOAD_REG_STRING(r7,c1)","r1=R40;r2=R31;r3=R2;r4=R35;r5=R20;r6=R37;r7=R51;c1=string@28856","_typedformat",726
297,2,1,1,8,candidate,"ICOPY_REG_REG(r1,r2) | BRT_ID_REG(c1,r3) | ICOPY_REG_REG(r4,r5) | BRTF_ID_ID_REG(c2,c3,r4)","r1=R31;r2=R6;c1=label@429;r3=R68;r4=R48;r5=R70;c2=label@435;c3=label@620","_typedformat",416
298,2,1,1,6,candidate,"ICOPY_REG_REG(r1,r2) | IADD_REG_REG_REG(r2,r3,r4) | IGT_REG_REG_REG(r2,r5,r2) | BRF_ID_REG(c1,r2)","r1=R39;r2=R60;r3=R31;r4=R2;r5=R21;c1=label@970","_typedformat",952
299,2,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | BRT_ID_REG(c1,r4) | ICOPY_REG_REG(r5,r6)","r1=R6;r2=R33;r3=R31;c1=label@429;r4=R68;r5=R48;r6=R70","_typedformat",413
300,2,1,1,8,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6) | ICOPY_REG_REG(r7,r8)","r1=R7;r2=R63;r3=R2;r4=R65;r5=R15;r6=R67;r7=R17;r8=R69","_typedformat",18
301,2,1,1,10,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6) | NULLN_REG_REG_REG_REG(r7,r8,r9,r10)","r1=R2;r2=R65;r3=R15;r4=R67;r5=R17;r6=R69;r7=R1;r8=R19;r9=R21;r10=R29","_typedformat",21
302,2,1,1,11,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | NULLN_REG_REG_REG_REG(r5,r6,r7,r8) | NULLN_REG_REG_REG(r9,r10,r11)","r1=R15;r2=R67;r3=R17;r4=R69;r5=R1;r6=R19;r7=R21;r8=R29;r9=R30;r10=R37;r11=R40","_typedformat",24
303,2,1,1,9,candidate,"ICOPY_REG_REG(r1,r2) | IGTE_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3) | NULLN_REG_REG_REG(r5,r6,r7)","r1=R21;r2=R37;r3=R50;r4=R35;c1=int:53;c2=label@886;r5=R49;r6=R48;r7=R57","_typedformat",760
304,2,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | IGT_REG_REG_INT(r4,r2,c2) | BRF_ID_REG(c3,r4)","r1=R37;r2=R40;r3=R51;c1=string@28856;r4=R50;c2=int:0;c3=label@757","_typedformat",734
305,2,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | NOT_REG_REG(r3,r4) | BRF_ID_REG(c1,r3) | IADD_REG_REG_REG(r5,r2,r6)","r1=R21;r2=R31;r3=R60;r4=R64;c1=label@1091;r5=R7;r6=R39","_typedformat",1078
306,2,1,1,11,candidate,"ICOPY_REG_REG(r1,r2) | NULLN_REG_REG_REG_REG(r3,r4,r5,r6) | NULLN_REG_REG_REG(r7,r8,r9) | BRF_ID_REG(c1,r10)","r1=R17;r2=R69;r3=R1;r4=R19;r5=R21;r6=R29;r7=R30;r8=R37;r9=R40;c1=label@50;r10=R64","_typedformat",27
307,2,1,1,9,candidate,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | NULLN_REG_REG_REG(r3,r4,r5) | SCOPY_REG_REG(r6,r7)","r1=R50;r2=R35;c1=int:53;c2=label@886;r3=R49;r4=R48;r5=R57;r6=R47;r7=R20","_typedformat",763
308,2,1,1,8,candidate,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | STRCHAR_REG_REG_REG(r3,r4,r2) | INE_REG_REG_INT(r5,r3,c3)","r1=R59;r2=R55;c1=int:0;c2=label@816;r3=R49;r4=R47;r5=R60;c3=int:57","_typedformat",790
309,2,1,1,5,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1) | SETSTRPOS_REG_REG(r3,r2)","r1=R50;r2=R40;c1=int:0;c2=label@757;r3=R20","_typedformat",740
310,2,1,1,8,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r4,r5,r3) | STRCHAR_REG_REG_REG(r6,r7,r4)","r1=R52;r2=R4;r3=R2;c1=label@1029;r4=R40;r5=R31;r6=R35;r7=R20","_typedformat",719
311,2,1,1,8,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R32;r2=R34;r3=R33;c1=label@1074;r4=R22;c2=float@14240;r5=R29;c3=int:1","benchmark_rexxcps_levelb_opt",336
312,2,1,1,7,candidate,"ISUB_REG_INT_REG(r1,c1,r2) | POSCHAR_REG_REG_REG(r1,r3,r4) | BGE_ID_REG_INT(c2,r1,c1) | POSCHAR_REG_REG_REG(r1,r3,r5)","r1=R11;c1=int:0;r2=R47;r3=R28;r4=R43;c2=label@232;r5=R22","_typedformat",216
313,2,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r3,r1,c2) | BRF_ID_REG(c3,r3) | STRCHAR_REG_REG_REG(r4,r5,r1)","r1=R55;r2=R48;c1=int:1;r3=R59;c2=int:0;c3=label@816;r4=R49;r5=R47","_typedformat",786
314,2,1,1,8,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | IGT_REG_REG_INT(r5,r1,c2) | BRF_ID_REG(c3,r5)","r1=R1;r2=R24;r3=R40;r4=R0;c1=string@28856;r5=R47;c2=int:0;c3=label@413","_typedformat",392
315,2,2,1,4,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SCONCAT_REG_REG_STRING(r2,r2,c1) | CONCAT_REG_REG_STRING(r2,r2,c2)","r1=R23;r2=R32;c1=string@12112;c2=string@2264","benchmark_rexxcps_levelb_opt",219
316,2,2,1,4,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SCONCAT_REG_REG_STRING(r2,r2,c1) | ITOS_REG(r3)","r1=R29;r2=R32;c1=string@11824;r3=R23","benchmark_rexxcps_levelb_opt",210
317,2,1,1,23,candidate,"LOADSETTPSWAP_REG_INT_REG_INT_REG(r1,c1,r2,c2,r3) | SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r4,r5,r6,r7,r8,r9,r10,r11) | SWAPN_REG_REG_REG_REG_REG_REG(r12,r13,r14,r15,r16,r17) | SWAPCALL_REG_FUNC_REG_REG_REG(r18,c3,r1,r19,r20)","r1=R14;c1=int:9;r2=R1;c2=int:256;r3=R15;r4=R16;r5=R27;r6=R17;r7=R3;r8=R18;r9=R28;r10=R19;r11=R5;r12=R20;r13=R29;r14=R21;r15=R7;r16=R22;r17=R30;r18=R24;c3=func@973464;r19=R9;r20=R23","floatformat",138
318,2,2,1,5,candidate,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_FLOAT(r3,c1) | LOAD_REG_FLOAT(r4,c1)","r1=R21;c1=float@14240;r2=R22;r3=R12;r4=R24","benchmark_rexxcps_levelb_opt",254
319,2,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | IADD_REG_REG_REG(r1,r3,r4)","r1=R60;c1=int:0;r2=R39;r3=R31;r4=R2","_typedformat",947
320,2,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | POSCHAR_REG_REG_REG(r2,r3,r4) | BGE_ID_REG_INT(c3,r2,c2)","r1=R47;c1=int:1;r2=R11;c2=int:0;r3=R28;r4=R43;c3=label@232","_typedformat",213
321,2,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_REG_INT(r2,r3,c2) | IGT_REG_REG_REG(r4,r1,r2) | BRT_ID_REG(c3,r4)","r1=R60;c1=int:0;r2=R59;r3=R21;c2=int:1;r4=R58;c3=label@1246","_typedformat",1136
322,2,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R31;c1=int:0;r2=R39;r3=R38;r4=R44;c2=int:48","_typedformat",183
323,2,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R39;c1=int:0;r2=R38;r3=R44;c2=int:48;r4=R9;c3=int:32","_typedformat",186
324,2,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | STRLEN_REG_REG(r4,r5)","r1=R43;c1=int:69;r2=R22;c2=int:101;r3=R32;c3=int:46;r4=R27;r5=R28","_typedformat",201
325,2,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | STRLEN_REG_REG(r3,r4) | LOAD_REG_INT(r5,c3)","r1=R22;c1=int:101;r2=R32;c2=int:46;r3=R27;r4=R28;r5=R47;c3=int:1","_typedformat",204
326,2,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c1) | ISUB_REG_REG_INT(r4,r5,c3)","r1=R42;c1=int:0;r2=R34;c2=string@28856;r3=R60;r4=R59;r5=R21;c3=int:1","_typedformat",1130
327,2,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4) | IADD_REG_REG_INT(r1,r4,c2)","r1=R40;c1=int:0;r2=R23;r3=R5;r4=R33;c2=int:1","_typedformat",378
328,2,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4) | IADD_REG_REG_INT(r5,r5,c2)","r1=R57;c1=int:0;r2=R47;r3=R56;r4=R55;r5=R49;c2=int:1","_typedformat",842
329,2,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c1) | BRTPANDT_ID_REG_INT(c2,r2,c3) | LOAD_REG_INT(r2,c1)","r1=R29;c1=int:0;c2=label@44;r2=R30;c3=int:256","floatformat",28
330,2,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r3,c2) | GETANDTP_REG_REG_INT(r4,r5,c2)","r1=R30;c1=int:0;r2=R3;r3=R27;c2=int:256;r4=R5;r5=R28","floatformat",38
331,2,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | STRCHAR_REG_REG_REG(r2,r3,r1) | IEQ_REG_REG_REG(r4,r2,r5) | BRF_ID_REG(c2,r4)","r1=R40;c1=int:0;r2=R10;r3=R23;r4=R48;r5=R25;c2=label@336","_typedformat",289
332,2,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | ISUB_REG_REG_INT(r4,r2,c2) | IGTE_REG_REG_INT(r5,r4,c3)","r1=R58;c1=int:48;r2=R48;r3=R47;r4=R55;c2=int:1;r5=R59;c3=int:0","_typedformat",780
333,2,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2) | ISUB_REG_INT_REG(r5,c3,r4)","r1=R32;c1=int:46;r2=R27;r3=R28;r4=R47;c2=int:1;r5=R11;c3=int:0","_typedformat",207
334,2,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | LOAD_REG_INT(r3,c2)","r1=R51;c1=string@28856;r2=R50;r3=R40;c2=int:0;c3=label@757","_typedformat",737
335,2,1,1,8,candidate,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | SETSTRPOS_REG_REG(r4,r5)","r1=R0;c1=string@28856;r2=R47;r3=R1;c2=int:0;c3=label@413;r4=R23;r5=R40","_typedformat",396
336,2,1,1,8,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | ISUB_REG_REG_INT(r3,r4,c3) | IGT_REG_REG_REG(r5,r2,r3)","r1=R34;c1=string@28856;r2=R60;c2=int:0;r3=R59;r4=R21;c3=int:1;r5=R58","_typedformat",1133
337,2,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c2)","r1=R34;c1=string@28856;r2=R12;c2=int:0;r3=R31;r4=R39","_typedformat",177
338,2,1,1,8,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | STRLEN_REG_REG(r3,r4) | ISUB_REG_REG_INT(r5,r3,c3)","r1=R56;c1=string@28856;r2=R58;c2=int:48;r3=R48;r4=R47;r5=R55;c3=int:1","_typedformat",777
339,2,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c2)","r1=R41;c1=string@28856;r2=R34;r3=R12;c2=int:0;r4=R31","_typedformat",174
340,2,1,1,6,candidate,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_REG(r1,r3,r5)","r1=R60;r2=R64;c1=label@1091;r3=R7;r4=R31;r5=R39","_typedformat",1081
341,2,1,1,7,candidate,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | IEQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c2,r3)","r1=R57;r2=R42;c1=label@1243;r3=R56;r4=R10;r5=R44;c2=label@1225","_typedformat",1204
342,2,1,1,5,candidate,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | NOT_REG_REG(r1,r3) | BRF_ID_REG(c2,r1)","r1=R45;r2=R64;c1=label@128;r3=R66;c2=label@138","_typedformat",119
343,2,1,1,7,candidate,"POSCHAR_REG_REG_REG(r1,r2,r3) | BGE_ID_REG_INT(c1,r1,c2) | POSCHAR_REG_REG_REG(r1,r2,r4) | IGTE_REG_REG_INT(r5,r1,c2)","r1=R11;r2=R28;r3=R43;c1=label@232;c2=int:0;r4=R22;r5=R47","_typedformat",220
344,2,1,1,8,candidate,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | IGTE_REG_REG_INT(r5,r6,c1) | BRF_ID_REG(c2,r5)","r1=R20;r2=R51;r3=R21;r4=R37;r5=R50;r6=R35;c1=int:53;c2=label@886","_typedformat",757
345,2,1,1,7,candidate,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | NOT_REG_REG(r5,r6) | BRF_ID_REG(c1,r5)","r1=R20;r2=R36;r3=R21;r4=R31;r5=R60;r6=R64;c1=label@1091","_typedformat",1075
346,2,1,1,7,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | STRLEN_REG_REG(r5,r1)","r1=R47;r2=R20;r3=R56;c1=string@28856;r4=R58;c2=int:48;r5=R48","_typedformat",774
347,2,1,1,6,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c1) | LOAD_REG_STRING(r5,c1)","r1=R23;r2=R28;r3=R14;c1=string@28856;r4=R5;r5=R0","_typedformat",159
348,2,1,1,5,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | NUMSCI_INT_INT_INT(c3,c4,c4) | RET_REG(r1)","r1=R0;c1=int:4;c2=string@37;c3=int:18;c4=int:1","stem",0
349,2,1,1,6,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | SCOPY_REG_REG(r2,r1)","c1=int:1;c2=int:2;c3=label@15;r1=R62;c4=int:512;r2=R28","_typedformat",2
350,2,1,1,6,candidate,"SETNUMFUZ_INT(c1) | SETNUMCAS_INT(c2) | SETNUMSTD_INT(c3) | BRTPANDT_ID_REG_INT(c4,r1,c5)","c1=int:0;c2=int:1;c3=int:2;c4=label@15;r1=R62;c5=int:512","_typedformat",0
351,2,1,1,5,candidate,"SETNUMFUZ_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | LOAD_REG_INT(r1,c1)","c1=int:0;c2=int:2;c3=label@14;r1=R27;c4=int:256","floatformat",0
352,2,1,1,6,candidate,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | SCOPY_REG_REG(r2,r1) | BR_ID(c4)","c1=int:2;c2=label@15;r1=R62;c3=int:512;r2=R28;c4=label@18","_typedformat",4
353,2,1,1,7,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | IADD_REG_REG_INT(r2,r4,c1) | ISUB_REG_REG_REG(r5,r6,r2)","r1=R23;r2=R40;r3=R5;r4=R33;c1=int:1;r5=R1;r6=R24","_typedformat",381
354,2,1,1,6,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | IADD_REG_REG_INT(r5,r5,c1) | APPENDCHAR_REG_REG(r3,r5)","r1=R47;r2=R57;r3=R56;r4=R55;r5=R49;c1=int:1","_typedformat",845
355,2,1,1,7,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r5,r6) | ICOPY_REG_REG(r7,r5)","r1=R23;r2=R40;r3=R0;r4=R1;r5=R6;r6=R33;r7=R31","_typedformat",406
356,2,1,1,5,candidate,"SETTP_REG_INT(r1,c1) | BRTPANDT_ID_REG_INT(c2,r2,c3) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r2,c1)","r1=R29;c1=int:0;c2=label@44;r2=R30;c3=int:256","floatformat",31
357,2,1,1,9,candidate,"SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r3,c2) | GETANDTP_REG_REG_INT(r4,r5,c2) | GETANDTP_REG_REG_INT(r6,r7,c2)","r1=R30;c1=int:0;r2=R3;r3=R27;c2=int:256;r4=R5;r5=R28;r6=R7;r7=R29","floatformat",41
358,2,1,1,8,candidate,"STRCHAR_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r3) | LOAD_REG_STRING(r5,c1) | IGT_REG_REG_INT(r6,r3,c2)","r1=R35;r2=R20;r3=R40;r4=R37;r5=R51;c1=string@28856;r6=R50;c2=int:0","_typedformat",730
359,2,1,1,7,candidate,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r1,c1) | IGTE_REG_REG_INT(r4,r3,c2) | BRF_ID_REG(c3,r4)","r1=R48;r2=R47;r3=R55;c1=int:1;r4=R59;c2=int:0;c3=label@816","_typedformat",783
