rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
12,50,1,1,7,candidate,"BRT_ID_REG(c1,r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","c1=label@209;r1=R4;r2=R6;r3=R3;c2=int:1;r4=R8;c3=int:5000","benchmark_awfy_sieve_opt",68
13,50,1,1,7,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | NULL_REG(r4) | LOAD_REG_INT(r5,c2)","r1=R4;r2=R5;r3=R1;c1=label@209;r4=R6;r5=R3;c2=int:1","benchmark_awfy_sieve_opt",64
14,50,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | SETLINKATTR1_REG_REG_INT_REG(r4,r5,c1,r3)","r1=R10;c1=int:5000;r2=R9;r3=R11;c2=label@174;r4=R8;r5=R6","benchmark_awfy_sieve_opt",105
15,50,1,1,9,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | SETLINKILOAD_REG_REG_INT_REG_REG_INT(r4,r5,c1,r3,r6,c3)","r1=R8;c1=int:5000;r2=R9;r3=R3;c2=label@99;r4=R10;r5=R6;r6=R11;c3=int:1","benchmark_awfy_sieve_opt",76
16,50,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | IGT_REG_REG_REG(r4,r2,r3)","r1=R7;c1=int:0;r2=R11;c2=int:2;r3=R10;c3=int:5000;r4=R9","benchmark_awfy_sieve_opt",99
17,50,1,1,6,candidate,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | IGT_REG_REG_REG(r4,r2,r3)","r1=R6;r2=R3;c1=int:1;r3=R8;c2=int:5000;r4=R9","benchmark_awfy_sieve_opt",71
18,1,1,1,4,candidate,"APPEND_REG_REG(r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R15;r2=R2;c1=string@12208;c2=int:0","benchmark_awfy_sieve_opt",221
19,1,1,1,6,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2) | STOI_REG(r2) | IGETUNLINK_REG_REG(r4,r2)","c1=label@39;r1=R4;r2=R5;r3=R0;c2=int:1;r4=R1","benchmark_awfy_sieve_opt",27
20,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | APPEND_REG_REG(r1,r3)","r1=R15;c1=string@12096;r2=R1;c2=string@12168;r3=R2","benchmark_awfy_sieve_opt",211
21,1,1,1,6,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINLINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R4;r2=R0;c1=int:0;c2=int:1;c3=label@39;r3=R5","benchmark_awfy_sieve_opt",19
22,1,1,1,5,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c1) | STOI_REG(r2)","r1=R4;c1=int:1;c2=label@39;r2=R5;r3=R0","benchmark_awfy_sieve_opt",23
23,1,1,1,3,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SAY_REG(r2) | SAY_STRING(c1)","r1=R2;r2=R15;c1=string@12208","benchmark_awfy_sieve_opt",219
24,1,1,1,5,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R1;r2=R15;c1=string@12096;c2=string@12168;r3=R2","benchmark_awfy_sieve_opt",209
25,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c3,r2)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0;c3=label@39","benchmark_awfy_sieve_opt",16
26,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | NULL_REG(r4)","r1=R5;c1=int:1;r2=R4;r3=R1;c2=label@209;r4=R6","benchmark_awfy_sieve_opt",61
27,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)","r1=R2;c1=int:0;r2=R5;c2=int:1;r3=R4;r4=R1;c3=label@209","benchmark_awfy_sieve_opt",58
28,1,1,1,4,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1) | ILT_REG_REG_INT(r1,r3,c1)","r1=R5;r2=R0;c1=int:1;r3=R1","benchmark_awfy_sieve_opt",30
29,1,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | COPY_REG_REG(r2,r1) | BR_ID(c5)","c1=int:18;c2=int:1;c3=label@13;r1=R17;c4=int:512;r2=R0;c5=label@16","benchmark_awfy_sieve_opt",0
30,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2) | SAY_REG(r1)","r1=R15;c1=string@12168;r2=R2","benchmark_awfy_sieve_opt",215
31,1,1,1,4,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R1;c1=int:1;c2=label@58","benchmark_awfy_sieve_opt",34
