rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
11,251950,2,1,10,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINKN_REG_REG(r3,r1) | UNLINK_REG(r4) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r2,r5,c1,c2,r6,r7,c3)","r1=R19;r2=R20;r3=R21;r4=R18;r5=R17;c1=int:2;c2=int:6;r6=R22;r7=R14;c3=int:1","benchmark_awfy_permute_opt",179
12,251950,2,1,11,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINKN_REG_REG(r3,r1) | UNLINK_REG(r4) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r5,r6,c1,c2,r7,r8,c3)","r1=R22;r2=R20;r3=R26;r4=R21;r5=R28;r6=R25;c1=int:2;c2=int:6;r7=R27;r8=R14;c3=int:1","benchmark_awfy_permute_opt",251
13,251950,2,1,8,candidate,"ISETUNLINKN_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r5) | IADD_REG_REG_REG(r6,r7,r6) | BR_ID(c1)","r1=R27;r2=R24;r3=R28;r4=R11;r5=R25;r6=R14;r7=R7;c1=label@134","benchmark_awfy_permute_opt",267
14,251950,2,1,10,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | ISETUNLINKN_REG_REG_REG(r3,r5,r1) | COPY_REG_REG(r6,r2) | IADD_REG_REG_REG(r4,r7,r4)","r1=R28;r2=R25;c1=int:2;c2=int:6;r3=R27;r4=R14;c3=int:1;r5=R24;r6=R11;r7=R7","benchmark_awfy_permute_opt",259
15,251650,1,1,11,candidate,"BRT_ID_REG(c1,r1) | COPY_REG_REG(r2,r3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r4,r2,c2,c3,r5,r6,c4) | IGETUNLINK_REG_REG(r7,r5)","c1=label@754;r1=R5;r2=R12;r3=R28;r4=R14;c2=int:2;c3=int:6;r5=R13;r6=R3;c4=int:1;r7=R11","benchmark_awfy_permute_opt",627
16,251650,1,1,12,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINK_REG(r3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r2,r4,c1,c2,r5,r6,c3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r7,r4,c1,c2,r8,r9,c3)","r1=R11;r2=R13;r3=R14;r4=R12;c1=int:2;c2=int:6;r5=R15;r6=R3;c3=int:1;r7=R17;r8=R16;r9=R7","benchmark_awfy_permute_opt",641
17,251650,1,1,11,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINK_REG(r3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r3,r4,c1,c2,r2,r5,c3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r6,r4,c1,c2,r7,r8,c3)","r1=R21;r2=R18;r3=R16;r4=R22;c1=int:2;c2=int:6;r5=R3;c3=int:1;r6=R23;r7=R14;r8=R7","benchmark_awfy_permute_opt",704
18,251650,1,1,12,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | COPY_REG_REG(r4,r5) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r6,r4,c2,c3,r7,r8,c4)","r1=R5;r2=R7;r3=R6;c1=label@754;r4=R12;r5=R28;r6=R14;c2=int:2;c3=int:6;r7=R13;r8=R3;c4=int:1","benchmark_awfy_permute_opt",623
19,251650,1,1,9,candidate,"ISETUNLINKN_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r5) | SETTP_REG_INT(r4,c1) | CALL2_REG_FUNC_REG_REG(r6,c2,r4,r7)","r1=R18;r2=R11;r3=R16;r4=R28;r5=R12;c1=int:256;r6=R15;c2=func@6944;r7=R3","benchmark_awfy_permute_opt",678
20,251650,1,1,8,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | IGETUNLINK_REG_REG(r5,r3) | UNLINK_REG(r1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3)","r1=R16;r2=R22;c1=int:2;c2=int:6;r3=R18;r4=R3;c3=int:1;r5=R21","benchmark_awfy_permute_opt",696
21,251650,1,1,9,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | IGETUNLINK_REG_REG(r5,r3) | UNLINK_REG(r1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r3,r2,c1,c2,r6,r4,c3)","r1=R14;r2=R12;c1=int:2;c2=int:6;r3=R13;r4=R3;c3=int:1;r5=R11;r6=R15","benchmark_awfy_permute_opt",633
22,251650,1,1,10,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | ISETUNLINKN_REG_REG_REG(r3,r5,r1) | COPY_REG_REG(r6,r2) | SETTP_REG_INT(r6,c4)","r1=R16;r2=R12;c1=int:2;c2=int:6;r3=R18;r4=R7;c3=int:1;r5=R11;r6=R28;c4=int:256","benchmark_awfy_permute_opt",670
23,251650,1,1,10,candidate,"UNLINK_REG(r1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r5,r2,c1,c2,r6,r7,c3) | IGETUNLINK_REG_REG(r3,r6)","r1=R16;r2=R22;c1=int:2;c2=int:6;r3=R18;r4=R3;c3=int:1;r5=R23;r6=R14;r7=R7","benchmark_awfy_permute_opt",707
24,251650,1,1,11,candidate,"UNLINK_REG(r1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r2,r3,c1,c2,r4,r5,c3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r6,r3,c1,c2,r7,r8,c3) | IGETUNLINK_REG_REG(r4,r7)","r1=R14;r2=R13;r3=R12;c1=int:2;c2=int:6;r4=R15;r5=R3;c3=int:1;r6=R17;r7=R16;r8=R7","benchmark_awfy_permute_opt",644
25,181000,2,1,8,candidate,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2) | COPY_REG_REG(r5,r6)","r1=R7;c1=int:-1;r2=R12;r3=R14;r4=R13;c2=label@280;r5=R17;r6=R11","benchmark_awfy_permute_opt",131
26,181000,2,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | ILT_REG_REG_REG(r3,r4,r1) | BRT_ID_REG(c3,r3)","r1=R13;c1=int:0;r2=R7;c2=int:-1;r3=R12;r4=R14;c3=label@280","benchmark_awfy_permute_opt",128
27,180950,1,1,9,candidate,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_INT(r2,r3,c2) | SETTP_REG_INT(r4,c3) | CALL2_REG_FUNC_REG_REG(r5,c4,r4,r2)","c1=label@754;r1=R4;r2=R3;r3=R29;c2=int:1;r4=R28;c3=int:256;r5=R2;c4=func@6944","benchmark_awfy_permute_opt",599
28,180950,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2) | ILT_REG_REG_REG(r5,r1,r3)","r1=R7;r2=R3;r3=R6;c1=int:0;r4=R8;c2=int:-1;r5=R5","benchmark_awfy_permute_opt",614
29,180950,1,1,8,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ISUB_REG_REG_INT(r3,r2,c3) | SETTP_REG_INT(r4,c4)","r1=R4;r2=R29;c1=int:0;c2=label@754;r3=R3;c3=int:1;r4=R28;c4=int:256","benchmark_awfy_permute_opt",595
30,180950,1,1,7,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | INE_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | ISUB_REG_REG_INT(r4,r3,c1)","r1=R28;c1=int:1;r2=R4;r3=R29;c2=int:0;c3=label@754;r4=R3","benchmark_awfy_permute_opt",591
31,600,2,1,6,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1) | SETATTRS_REG_INT(r3,c2) | LINKATTR1_REG_REG_INT(r4,r3,c2)","r1=R17;r2=R11;r3=R19;c1=int:2;c2=int:6;r4=R18","benchmark_awfy_permute_opt",141
32,600,2,1,9,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r3,r4,c2,c1,r5,r6,c3) | IGETUNLINK_REG_REG(r1,r5) | UNLINKN_REG_REG(r3,r1)","r1=R19;r2=R18;c1=int:6;r3=R21;r4=R17;c2=int:2;r5=R20;r6=R14;c3=int:1","benchmark_awfy_permute_opt",167
33,600,2,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SETATTRS_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r3,r1,c2) | IGETUNLINK_REG_REG(r4,r3)","r1=R19;r2=R17;c1=int:2;c2=int:6;r3=R18;r4=R16","benchmark_awfy_permute_opt",144
34,600,2,1,9,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SETATTRS_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r3,r1,c2) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r4,r2,c1,c2,r5,r6,c3)","r1=R18;r2=R17;c1=int:2;c2=int:6;r3=R19;r4=R21;r5=R20;r6=R14;c3=int:1","benchmark_awfy_permute_opt",160
35,600,2,1,4,candidate,"SETATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | IGETUNLINK_REG_REG(r3,r2) | UNLINK_REG(r1)","r1=R19;c1=int:6;r2=R18;r3=R16","benchmark_awfy_permute_opt",148
36,600,2,1,9,candidate,"SETATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r3,r4,c2,c1,r5,r6,c3) | IGETUNLINK_REG_REG(r2,r5)","r1=R18;c1=int:6;r2=R19;r3=R21;r4=R17;c2=int:2;r5=R20;r6=R14;c3=int:1","benchmark_awfy_permute_opt",164
37,300,1,1,7,candidate,"BRT_ID_REG(c1,r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2) | SETATTRS_REG_INT(r4,c3)","c1=label@280;r1=R12;r2=R17;r3=R11;r4=R19;c2=int:2;c3=int:6","benchmark_awfy_permute_opt",138
38,300,1,1,7,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2) | CALL2_REG_FUNC_REG_REG(r4,c3,r1,r3)","r1=R11;r2=R17;r3=R22;c1=int:5;c2=int:256;r4=R19;c3=func@6944","benchmark_awfy_permute_opt",199
39,300,1,1,6,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINK_REG(r3) | LINKATTR1_REG_REG_INT(r2,r4,c1) | SETATTRS_REG_INT(r2,c2)","r1=R16;r2=R18;r3=R19;r4=R17;c1=int:2;c2=int:6","benchmark_awfy_permute_opt",155
40,300,1,1,6,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINK_REG(r3) | LINKATTR1_REG_REG_INT(r3,r4,c1) | SETATTRS_REG_INT(r3,c2)","r1=R24;r2=R22;r3=R21;r4=R25;c1=int:2;c2=int:6","benchmark_awfy_permute_opt",227
41,300,1,1,8,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | COPY_REG_REG(r4,r5) | LINKATTR1_REG_REG_INT(r6,r4,c2)","r1=R12;r2=R14;r3=R13;c1=label@280;r4=R17;r5=R11;r6=R19;c2=int:2","benchmark_awfy_permute_opt",134
42,300,1,1,7,candidate,"ISETUNLINKN_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r5) | LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r4,c2)","r1=R22;r2=R16;r3=R20;r4=R11;r5=R17;c1=int:5;c2=int:256","benchmark_awfy_permute_opt",195
43,300,1,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r1,r4,c2)","r1=R18;r2=R19;c1=int:6;r3=R16;r4=R17;c2=int:2","benchmark_awfy_permute_opt",151
44,300,1,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r4,c2)","r1=R22;r2=R21;c1=int:6;r3=R24;r4=R25;c2=int:2","benchmark_awfy_permute_opt",223
45,300,1,1,10,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | ISETUNLINKN_REG_REG_REG(r3,r5,r1) | COPY_REG_REG(r6,r2) | LOAD_REG_INT(r3,c4)","r1=R20;r2=R17;c1=int:2;c2=int:6;r3=R22;r4=R14;c3=int:1;r5=R16;r6=R11;c4=int:5","benchmark_awfy_permute_opt",187
46,300,1,1,5,candidate,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | SETATTRS_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r3,r1,c2)","r1=R21;r2=R25;c1=int:2;c2=int:6;r3=R22","benchmark_awfy_permute_opt",230
47,300,1,1,5,candidate,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | SETATTRS_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R19;r2=R18;r3=R17;c1=int:2;c2=int:6","benchmark_awfy_permute_opt",158
48,50,1,1,7,candidate,"BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r2,c2) | SETOBJTYPE_REG_STRING(r2,c3) | LOAD_REG_INT(r3,c4)","c1=label@328;r1=R3;r2=R6;c2=int:3;c3=string@8;r3=R8;c4=int:0","benchmark_awfy_permute_opt",68
49,50,1,1,6,candidate,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_INT(r4,c1) | ISETATTR1_REG_INT_REG(r3,c2,r4)","r1=R5;r2=R6;r3=R10;r4=R7;c1=int:0;c2=int:1","benchmark_awfy_permute_opt",84
50,50,1,1,7,candidate,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | INE_REG_REG_INT(r5,r4,c1) | BRF_ID_REG(c2,r5)","r1=R5;r2=R10;r3=R2;r4=R9;r5=R29;c1=int:8660;c2=label@325","benchmark_awfy_permute_opt",290
51,50,1,1,5,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1) | IADD_REG_REG_INT(r4,r3,c1) | UNLINK_REG(r3)","r1=R11;r2=R10;r3=R7;c1=int:1;r4=R12","benchmark_awfy_permute_opt",97
52,50,1,1,6,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1) | IGETUNLINK_REG_REG(r4,r3) | COPY_REG_REG(r5,r1)","r1=R10;r2=R11;r3=R29;c1=int:1;r4=R9;r5=R5","benchmark_awfy_permute_opt",280
53,50,1,1,6,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISETATTR1_REG_INT_REG(r1,c2,r3) | COPY_REG_REG(r4,r1)","r1=R10;r2=R5;r3=R7;c1=int:0;c2=int:1;r4=R11","benchmark_awfy_permute_opt",87
54,50,1,1,6,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ISETATTR1_REG_INT_REG(r3,c1,r1) | LOAD_REG_INT(r4,c2)","r1=R12;r2=R7;c1=int:1;r3=R11;r4=R14;c2=int:5","benchmark_awfy_permute_opt",104
55,50,1,1,6,candidate,"IGETUNLINK_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r1) | INE_REG_REG_INT(r2,r1,c1)","r1=R9;r2=R29;r3=R5;r4=R10;r5=R2;c1=int:8660","benchmark_awfy_permute_opt",287
56,50,1,1,7,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r4,c2) | SETOBJTYPE_REG_STRING(r4,c3)","r1=R3;r2=R4;r3=R1;c1=label@328;r4=R6;c2=int:3;c3=string@8","benchmark_awfy_permute_opt",64
57,50,1,1,7,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1) | COPY_REG_REG(r4,r3) | LOAD_REG_INT(r5,c2)","r1=R6;c1=int:1;r2=R8;r3=R5;r4=R10;r5=R7;c2=int:0","benchmark_awfy_permute_opt",80
58,50,1,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | IADD_REG_REG_INT(r4,r2,c1)","r1=R10;c1=int:1;r2=R7;r3=R11;r4=R12","benchmark_awfy_permute_opt",93
59,50,1,1,8,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r1,c3) | CALL2_REG_FUNC_REG_REG(r4,c4,r1,r3)","r1=R11;c1=int:1;r2=R12;r3=R14;c2=int:5;c3=int:256;r4=R8;c4=func@6944","benchmark_awfy_permute_opt",110
60,50,1,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1) | COPY_REG_REG(r4,r2) | COPY_REG_REG(r5,r3)","r1=R29;r2=R10;c1=int:1;r3=R9;r4=R5;r5=R2","benchmark_awfy_permute_opt",283
61,50,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | COPY_REG_REG(r3,r2) | COPY_REG_REG(r4,r3)","r1=R8;c1=int:0;r2=R6;c2=int:1;r3=R5;r4=R10","benchmark_awfy_permute_opt",77
62,50,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | COPY_REG_REG(r3,r2) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R7;c1=int:0;r2=R10;c2=int:1;r3=R11","benchmark_awfy_permute_opt",90
63,50,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | ILT_REG_REG_REG(r4,r1,r2)","r1=R14;c1=int:5;r2=R13;c2=int:0;r3=R7;c3=int:-1;r4=R12","benchmark_awfy_permute_opt",125
64,50,1,1,6,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_INT(r2,c3) | ISETATTR1_REG_INT_REG(r1,c4,r2)","r1=R6;c1=int:3;c2=string@8;r2=R8;c3=int:0;c4=int:1","benchmark_awfy_permute_opt",71
65,50,1,1,6,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | ISETATTR1_REG_INT_REG(r1,c3,r2) | COPY_REG_REG(r3,r1)","r1=R6;c1=string@8;r2=R8;c2=int:0;c3=int:1;r3=R5","benchmark_awfy_permute_opt",74
66,50,1,1,7,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3) | LOAD_REG_INT(r4,c2) | SETTP_REG_INT(r2,c3)","r1=R7;r2=R11;c1=int:1;r3=R12;r4=R14;c2=int:5;c3=int:256","benchmark_awfy_permute_opt",108
67,1,1,1,4,candidate,"APPEND_REG_REG(r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R29;r2=R2;c1=string@15960;c2=int:0","benchmark_awfy_permute_opt",342
68,1,1,1,6,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2) | STOI_REG(r2) | IGETUNLINK_REG_REG(r4,r2)","c1=label@39;r1=R4;r2=R5;r3=R0;c2=int:1;r4=R1","benchmark_awfy_permute_opt",27
69,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | APPEND_REG_REG(r1,r3)","r1=R29;c1=string@15392;r2=R1;c2=string@15544;r3=R2","benchmark_awfy_permute_opt",332
70,1,1,1,5,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R5;r2=R1;r3=R29;c1=string@15392;c2=string@15544","benchmark_awfy_permute_opt",328
71,1,1,1,6,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINLINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R4;r2=R0;c1=int:0;c2=int:1;c3=label@39;r3=R5","benchmark_awfy_permute_opt",19
72,1,1,1,5,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c1) | STOI_REG(r2)","r1=R4;c1=int:1;c2=label@39;r2=R5;r3=R0","benchmark_awfy_permute_opt",23
73,1,1,1,3,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SAY_REG(r2) | SAY_STRING(c1)","r1=R2;r2=R29;c1=string@15960","benchmark_awfy_permute_opt",340
74,1,1,1,5,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R1;r2=R29;c1=string@15392;c2=string@15544;r3=R2","benchmark_awfy_permute_opt",330
75,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c3,r2)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0;c3=label@39","benchmark_awfy_permute_opt",16
76,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | SETATTRS_REG_INT(r4,c3)","r1=R4;c1=int:1;r2=R3;r3=R1;c2=label@328;r4=R6;c3=int:3","benchmark_awfy_permute_opt",61
77,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)","r1=R2;c1=int:0;r2=R4;c2=int:1;r3=R3;r4=R1;c3=label@328","benchmark_awfy_permute_opt",58
78,1,1,1,4,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1) | ILT_REG_REG_INT(r1,r3,c1)","r1=R5;r2=R0;c1=int:1;r3=R1","benchmark_awfy_permute_opt",30
79,1,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | COPY_REG_REG(r2,r1) | BR_ID(c5)","c1=int:18;c2=int:1;c3=label@13;r1=R31;c4=int:512;r2=R0;c5=label@16","benchmark_awfy_permute_opt",0
80,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2) | SAY_REG(r1)","r1=R29;c1=string@15544;r2=R2","benchmark_awfy_permute_opt",336
